Model,MSO4032,,,,
Firmware Version,2.68,,,,
,,,,,
Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,10,,,Horizontal Scale,4.00E-08
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,0.01,,,Sample Interval,4.00E-10
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,0.02,,,Vertical Scale,0.02
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,REF1
-2.28E+00,-0.004,-0.0044,,-9.12E-08,-0.0008
-2.27E+00,-0.0016,-0.0028,,-9.08E-08,-0.0008
-2.26E+00,-0.0016,0.018,,-9.04E-08,-0.0008
-2.25E+00,-0.0048,-0.0036,,-9.00E-08,-0.0008
-2.24E+00,-0.004,-0.0036,,-8.96E-08,-0.0008
-2.23E+00,-0.0024,0.0156,,-8.92E-08,-0.0016
-2.22E+00,-0.0016,0.0004,,-8.88E-08,-0.0024
-2.21E+00,-0.0032,-0.002,,-8.84E-08,-0.0024
-2.20E+00,-0.0016,-0.0036,,-8.80E-08,-0.0032
-2.19E+00,-0.0024,0.0156,,-8.76E-08,-0.0032
-2.18E+00,-0.0024,-0.0036,,-8.72E-08,-0.0024
-2.17E+00,-0.0048,-0.0028,,-8.68E-08,-0.0024
-2.16E+00,-0.0008,0.0148,,-8.64E-08,-0.0024
-2.15E+00,-0.0008,0.0044,,-8.60E-08,-0.0008
-2.14E+00,-0.0024,-0.0044,,-8.56E-08,-0.0016
-2.13E+00,-0.0008,-0.0044,,-8.52E-08,-0.0008
-2.12E+00,-0.0016,0.0172,,-8.48E-08,-0.0016
-2.11E+00,-0.0032,-0.0012,,-8.44E-08,-0.0024
-2.10E+00,-0.004,-0.0044,,-8.40E-08,-0.0024
-2.09E+00,-0.0024,0.0172,,-8.36E-08,-0.0032
-2.08E+00,-0.0024,0.0068,,-8.32E-08,-0.0032
-2.07E+00,-0.0032,-0.0036,,-8.28E-08,-0.0032
-2.06E+00,-0.0016,-0.0044,,-8.24E-08,-0.0032
-2.05E+00,-0.0016,0.0164,,-8.20E-08,-0.0024
-2.04E+00,-0.0032,-0.0052,,-8.16E-08,-0.0032
-2.03E+00,-0.0024,-0.0052,,-8.12E-08,-0.0032
-2.02E+00,-0.0016,0.014,,-8.08E-08,-0.004
-2.01E+00,-0.0016,0.0084,,-8.04E-08,-0.004
-2.00E+00,-0.0024,-0.002,,-8.00E-08,-0.004
-1.99E+00,-0.0016,-0.002,,-7.96E-08,-0.0024
-1.98E+00,0,0.0164,,-7.92E-08,-0.0016
-1.97E+00,-0.0024,-0.002,,-7.88E-08,-0.0008
-1.96E+00,-0.0048,-0.0044,,-7.84E-08,0.0016
-1.95E+00,-0.0016,0.0156,,-7.80E-08,0.004
-1.94E+00,-0.004,0.0116,,-7.76E-08,0.0056
-1.93E+00,-0.0032,-0.0068,,-7.72E-08,0.0072
-1.92E+00,-0.0008,-0.0036,,-7.68E-08,0.0064
-1.91E+00,-0.0024,0.0164,,-7.64E-08,0.008
-1.90E+00,-0.0032,-0.002,,-7.60E-08,0.0072
-1.89E+00,-0.0008,-0.0028,,-7.56E-08,0.008
-1.88E+00,-0.0008,0.0156,,-7.52E-08,0.0088
-1.87E+00,-0.0016,0.014,,-7.48E-08,0.008
-1.86E+00,-0.0032,-0.0044,,-7.44E-08,0.0072
-1.85E+00,-0.0008,-0.0036,,-7.40E-08,0.008
-1.84E+00,-0.0016,0.0172,,-7.36E-08,0.0088
-1.83E+00,-0.0024,0.0004,,-7.32E-08,0.008
-1.82E+00,-0.0016,-0.0044,,-7.28E-08,0.008
-1.81E+00,-0.0008,0.0148,,-7.24E-08,0.008
-1.80E+00,-0.0032,0.0116,,-7.20E-08,0.0072
-1.79E+00,-0.0024,-0.0028,,-7.16E-08,0.0072
-1.78E+00,-0.0024,-0.0036,,-7.12E-08,0.0072
-1.77E+00,-0.0024,0.0164,,-7.08E-08,0.0064
-1.76E+00,-0.004,-0.0044,,-7.04E-08,0.0072
-1.75E+00,-0.0024,-0.0044,,-7.00E-08,0.0064
-1.74E+00,-0.0024,0.0164,,-6.96E-08,0.008
-1.73E+00,-0.0032,0.0172,,-6.92E-08,0.008
-1.72E+00,-0.0016,-0.0036,,-6.88E-08,0.0064
-1.71E+00,-0.0032,-0.0036,,-6.84E-08,0.0056
-1.70E+00,-0.0008,0.018,,-6.80E-08,0.0064
-1.69E+00,-0.0048,-0.0036,,-6.76E-08,0.0064
-1.68E+00,-0.0024,-0.0044,,-6.72E-08,0.0056
-1.67E+00,-0.0016,0.0172,,-6.68E-08,0.0072
-1.66E+00,-0.0024,0.0156,,-6.64E-08,0.0088
-1.65E+00,-0.0024,-0.0044,,-6.60E-08,0.0088
-1.64E+00,-0.0024,-0.0052,,-6.56E-08,0.0088
-1.63E+00,-0.0008,0.0172,,-6.52E-08,0.008
-1.62E+00,-0.0024,-0.002,,-6.48E-08,0.0064
-1.61E+00,-0.0016,-0.0036,,-6.44E-08,0.0064
-1.60E+00,-0.0016,0.0188,,-6.40E-08,0.0072
-1.59E+00,-0.0024,0.0164,,-6.36E-08,0.0064
-1.58E+00,-0.0032,-0.0044,,-6.32E-08,0.0072
-1.57E+00,-0.0032,-0.002,,-6.28E-08,0.0072
-1.56E+00,-0.0008,0.0148,,-6.24E-08,0.0088
-1.55E+00,-0.004,-0.0036,,-6.20E-08,0.0088
-1.54E+00,-0.0024,-0.0004,,-6.16E-08,0.0088
-1.53E+00,-0.0008,0.018,,-6.12E-08,0.0088
-1.52E+00,-0.0032,0.0164,,-6.08E-08,0.008
-1.51E+00,-0.0024,-0.0036,,-6.04E-08,0.008
-1.50E+00,-0.0016,-0.0052,,-6.00E-08,0.0072
-1.49E+00,-0.0008,0.0156,,-5.96E-08,0.0072
-1.48E+00,-0.0016,-0.0044,,-5.92E-08,0.0072
-1.47E+00,-0.0024,-0.0052,,-5.88E-08,0.0072
-1.46E+00,-0.0016,0.0164,,-5.84E-08,0.0064
-1.45E+00,-0.0024,0.0172,,-5.80E-08,0.0056
-1.44E+00,-0.0048,-0.002,,-5.76E-08,0.0064
-1.43E+00,-0.0024,-0.006,,-5.72E-08,0.0064
-1.42E+00,-0.0008,0.0172,,-5.68E-08,0.0072
-1.41E+00,-0.0032,-0.0036,,-5.64E-08,0.0072
-1.40E+00,-0.0008,-0.0028,,-5.60E-08,0.0072
-1.39E+00,-0.0024,0.0156,,-5.56E-08,0.0072
-1.38E+00,-0.0024,0.0172,,-5.52E-08,0.0072
-1.37E+00,-0.0024,-0.0036,,-5.48E-08,0.0072
-1.36E+00,-0.0048,-0.002,,-5.44E-08,0.0064
-1.35E+00,-0.0008,0.0164,,-5.40E-08,0.0072
-1.34E+00,-0.0048,-0.0036,,-5.36E-08,0.0072
-1.33E+00,-0.0008,-0.0036,,-5.32E-08,0.0072
-1.32E+00,-0.0016,0.0148,,-5.28E-08,0.0072
-1.31E+00,-0.0016,0.018,,-5.24E-08,0.0088
-1.30E+00,-0.0048,-0.0044,,-5.20E-08,0.008
-1.29E+00,-0.004,-0.0044,,-5.16E-08,0.0088
-1.28E+00,-0.004,0.0156,,-5.12E-08,0.008
-1.27E+00,-0.0024,-0.0028,,-5.08E-08,0.0072
-1.26E+00,-0.004,-0.0036,,-5.04E-08,0.0072
-1.25E+00,-0.0016,0.0116,,-5.00E-08,0.0064
-1.24E+00,-0.0016,0.0196,,-4.96E-08,0.0064
-1.23E+00,-0.004,-0.0044,,-4.92E-08,0.0072
-1.22E+00,-0.0024,-0.0044,,-4.88E-08,0.008
-1.21E+00,-0.0016,0.0172,,-4.84E-08,0.008
-1.20E+00,-0.0024,-0.0044,,-4.80E-08,0.0088
-1.19E+00,-0.004,-0.0036,,-4.76E-08,0.0088
-1.18E+00,-0.0008,0.0092,,-4.72E-08,0.0072
-1.17E+00,-0.0008,0.0188,,-4.68E-08,0.0056
-1.16E+00,-0.0032,-0.0052,,-4.64E-08,0.0056
-1.15E+00,-0.0048,-0.002,,-4.60E-08,0.0056
-1.14E+00,-0.0008,0.0156,,-4.56E-08,0.0048
-1.13E+00,-0.004,-0.0012,,-4.52E-08,0.0056
-1.12E+00,-0.004,-0.0044,,-4.48E-08,0.0056
-1.11E+00,-0.0016,0.002,,-4.44E-08,0.0064
-1.10E+00,-0.0016,0.0164,,-4.40E-08,0.0056
-1.09E+00,-0.0032,-0.0028,,-4.36E-08,0.0072
-1.08E+00,-0.0024,-0.0036,,-4.32E-08,0.0064
-1.07E+00,-0.0008,0.014,,-4.28E-08,0.008
-1.06E+00,-0.0024,0.0004,,-4.24E-08,0.0072
-1.05E+00,-0.0048,-0.0028,,-4.20E-08,0.0064
-1.04E+00,-0.0008,-0.0004,,-4.16E-08,0.0056
-1.03E+00,-0.0024,0.018,,-4.12E-08,0.0056
-1.02E+00,-0.0024,-0.0044,,-4.08E-08,0.0056
-1.01E+00,-0.0048,-0.002,,-4.04E-08,0.004
-1.00E+00,-0.004,0.0164,,-4.00E-08,0.004
-9.90E-01,-0.004,0.0028,,-3.96E-08,0.0032
-9.80E-01,-0.0032,-0.0028,,-3.92E-08,0.0016
-9.70E-01,-0.0024,-0.0004,,-3.88E-08,0.0008
-9.60E-01,-0.0008,0.0156,,-3.84E-08,0.0008
-9.50E-01,-0.0032,-0.0044,,-3.80E-08,0.0008
-9.40E-01,-0.0032,-0.006,,-3.76E-08,0.0008
-9.30E-01,-0.0016,0.0156,,-3.72E-08,0.0008
-9.20E-01,-0.0032,0.0068,,-3.68E-08,0
-9.10E-01,-0.0056,-0.0052,,-3.64E-08,0
-9.00E-01,-0.0008,-0.0036,,-3.60E-08,0
-8.90E-01,-0.0008,0.0156,,-3.56E-08,-0.0008
-8.80E-01,-0.0032,-0.0036,,-3.52E-08,-0.0008
-8.70E-01,-0.0016,-0.002,,-3.48E-08,-0.0016
-8.60E-01,-0.0016,0.0164,,-3.44E-08,-0.0016
-8.50E-01,-0.004,0.0092,,-3.40E-08,-0.0024
-8.40E-01,-0.0032,-0.0036,,-3.36E-08,-0.0032
-8.30E-01,-0.0024,-0.0044,,-3.32E-08,-0.0016
-8.20E-01,-0.0024,0.0164,,-3.28E-08,-0.0024
-8.10E-01,-0.0024,-0.0012,,-3.24E-08,-0.0024
-8.00E-01,-0.0008,-0.002,,-3.20E-08,-0.0024
-7.90E-01,-0.0016,0.0172,,-3.16E-08,-0.0016
-7.80E-01,-0.0024,0.01,,-3.12E-08,-0.0008
-7.70E-01,-0.0016,-0.0036,,-3.08E-08,-0.0024
-7.60E-01,-0.0032,-0.0036,,-3.04E-08,-0.0016
-7.50E-01,-0.0008,0.0172,,-3.00E-08,-0.0016
-7.40E-01,-0.004,-0.0044,,-2.96E-08,-0.0024
-7.30E-01,-0.0024,-0.0036,,-2.92E-08,-0.0032
-7.20E-01,-0.0008,0.0132,,-2.88E-08,-0.0024
-7.10E-01,-0.0024,0.0116,,-2.84E-08,-0.0024
-7.00E-01,-0.0024,-0.0012,,-2.80E-08,-0.0024
-6.90E-01,-0.0016,-0.0044,,-2.76E-08,-0.0024
-6.80E-01,0.0008,0.014,,-2.72E-08,-0.0016
-6.70E-01,-0.0048,-0.0036,,-2.68E-08,-0.0032
-6.60E-01,-0.004,-0.0044,,-2.64E-08,-0.0024
-6.50E-01,0.004,0.0084,,-2.60E-08,-0.0016
-6.40E-01,-0.0008,0.0068,,-2.56E-08,-0.0016
-6.30E-01,-0.0024,-0.0052,,-2.52E-08,-0.0024
-6.20E-01,-0.0024,-0.0044,,-2.48E-08,-0.0016
-6.10E-01,0.0072,0.006,,-2.44E-08,-0.0016
-6.00E-01,-0.0032,-0.0044,,-2.40E-08,-0.0008
-5.90E-01,-0.0024,-0.0044,,-2.36E-08,-0.0008
-5.80E-01,0.008,0.0012,,-2.32E-08,-0.0008
-5.70E-01,0.0016,-0.0004,,-2.28E-08,-0.0016
-5.60E-01,-0.0008,-0.0036,,-2.24E-08,-0.0016
-5.50E-01,-0.0024,-0.0044,,-2.20E-08,-0.0024
-5.40E-01,0.0136,-0.002,,-2.16E-08,-0.004
-5.30E-01,-0.0016,-0.006,,-2.12E-08,-0.004
-5.20E-01,-0.0032,-0.006,,-2.08E-08,-0.0048
-5.10E-01,0.0144,-0.0028,,-2.04E-08,-0.0048
-5.00E-01,0.0056,-0.0036,,-2.00E-08,-0.004
-4.90E-01,-0.0008,-0.0052,,-1.96E-08,-0.004
-4.80E-01,-0.0016,-0.0036,,-1.92E-08,-0.004
-4.70E-01,0.016,-0.0044,,-1.88E-08,-0.0024
-4.60E-01,-0.0024,-0.0044,,-1.84E-08,-0.0016
-4.50E-01,-0.0016,-0.002,,-1.80E-08,-0.0016
-4.40E-01,0.0152,-0.0044,,-1.76E-08,-0.0016
-4.30E-01,0.0072,-0.0052,,-1.72E-08,-0.0024
-4.20E-01,-0.0016,-0.0028,,-1.68E-08,-0.0032
-4.10E-01,-0.0024,-0.0052,,-1.64E-08,-0.0016
-4.00E-01,0.0144,-0.002,,-1.60E-08,-0.0016
-3.90E-01,-0.0032,-0.0052,,-1.56E-08,-0.0024
-3.80E-01,-0.0016,-0.0052,,-1.52E-08,-0.0032
-3.70E-01,0.0104,-0.0004,,-1.48E-08,-0.0032
-3.60E-01,0.0056,-0.0012,,-1.44E-08,-0.0032
-3.50E-01,-0.0016,-0.0028,,-1.40E-08,-0.0032
-3.40E-01,-0.004,-0.0044,,-1.36E-08,-0.0032
-3.30E-01,0.008,0.006,,-1.32E-08,-0.0024
-3.20E-01,-0.004,-0.0052,,-1.28E-08,-0.0024
-3.10E-01,-0.0032,-0.0036,,-1.24E-08,-0.0016
-3.00E-01,0.0056,0.0068,,-1.20E-08,-0.0016
-2.90E-01,0.0024,0.0084,,-1.16E-08,-0.0016
-2.80E-01,-0.0032,-0.0044,,-1.12E-08,-0.0016
-2.70E-01,-0.0032,-0.0036,,-1.08E-08,-0.0024
-2.60E-01,0.0016,0.01,,-1.04E-08,-0.0024
-2.50E-01,-0.0008,-0.0044,,-1.00E-08,-0.0032
-2.40E-01,-0.004,-0.0052,,-9.60E-09,-0.0024
-2.30E-01,0.0016,0.0084,,-9.20E-09,-0.0032
-2.20E-01,-0.0008,0.0156,,-8.80E-09,-0.0024
-2.10E-01,-0.0024,-0.0044,,-8.40E-09,-0.0016
-2.00E-01,-0.004,-0.0044,,-8.00E-09,-0.0016
-1.90E-01,-0.0024,0.0172,,-7.60E-09,-0.0016
-1.80E-01,-0.0032,-0.0036,,-7.20E-09,-0.0008
-1.70E-01,-0.0024,-0.0052,,-6.80E-09,-0.0016
-1.60E-01,-0.0016,0.0084,,-6.40E-09,-0.0024
-1.50E-01,-0.004,0.014,,-6.00E-09,-0.0024
-1.40E-01,-0.0024,-0.0004,,-5.60E-09,-0.004
-1.30E-01,-0.0032,-0.0036,,-5.20E-09,-0.0032
-1.20E-01,-0.0008,0.0164,,-4.80E-09,-0.004
-1.10E-01,-0.0024,-0.002,,-4.40E-09,-0.0024
-1.00E-01,-0.0032,-0.0044,,-4.00E-09,-0.0024
-9.00E-02,0,-0.0004,,-3.60E-09,-0.0016
-8.00E-02,-0.0016,0.0172,,-3.20E-09,-0.0016
-7.00E-02,-0.0024,-0.0028,,-2.80E-09,-0.0016
-6.00E-02,-0.0024,-0.0044,,-2.40E-09,-0.0016
-5.00E-02,-0.004,0.014,,-2.00E-09,-0.0024
-4.00E-02,-0.004,0.002,,-1.60E-09,-0.0024
-3.00E-02,-0.0048,-0.0044,,-1.20E-09,-0.0024
-2.00E-02,-0.0024,-0.0012,,-8.00E-10,-0.0032
-1.00E-02,-0.0008,0.0164,,-4.00E-10,-0.0032
-1.38E-12,-0.0024,-0.0036,,0.00E+00,-0.0024
1.00E-02,-0.0024,-0.0028,,4.00E-10,-0.0024
2.00E-02,-0.0024,0.0164,,8.00E-10,-0.0032
3.00E-02,-0.0048,0.0052,,1.20E-09,-0.0024
4.00E-02,-0.0032,-0.0004,,1.60E-09,-0.0024
5.00E-02,-0.0016,-0.0036,,2.00E-09,-0.0016
6.00E-02,-0.0008,0.0188,,2.40E-09,-0.0008
7.00E-02,-0.0008,-0.0044,,2.80E-09,-0.0016
8.00E-02,-0.0032,-0.0028,,3.20E-09,-0.0016
9.00E-02,-0.0016,0.0148,,3.60E-09,-0.0016
1.00E-01,-0.0056,0.0092,,4.00E-09,-0.0024
1.10E-01,-0.004,-0.0036,,4.40E-09,-0.0016
1.20E-01,-0.0016,-0.0044,,4.80E-09,-0.0016
1.30E-01,-0.0016,0.018,,5.20E-09,-0.0016
1.40E-01,-0.0032,-0.0036,,5.60E-09,-0.0016
1.50E-01,-0.0024,-0.0036,,6.00E-09,-0.0016
1.60E-01,-0.0016,0.0172,,6.40E-09,-0.0016
1.70E-01,-0.0024,0.0116,,6.80E-09,-0.0032
1.80E-01,-0.004,-0.0036,,7.20E-09,-0.004
1.90E-01,-0.004,-0.0036,,7.60E-09,-0.0048
2.00E-01,-0.0032,0.0164,,8.00E-09,-0.004
2.10E-01,-0.004,-0.0044,,8.40E-09,-0.0032
2.20E-01,-0.004,-0.0028,,8.80E-09,-0.0032
2.30E-01,-0.0048,0.0172,,9.20E-09,-0.0016
2.40E-01,-0.0024,0.0148,,9.60E-09,-0.0016
2.50E-01,-0.0024,-0.0044,,1.00E-08,-0.0008
2.60E-01,-0.0024,-0.0036,,1.04E-08,-0.0016
2.70E-01,-0.0016,0.0164,,1.08E-08,-0.0024
2.80E-01,-0.0048,-0.0028,,1.12E-08,-0.0024
2.90E-01,-0.0024,-0.0044,,1.16E-08,-0.004
3.00E-01,-0.0032,0.0156,,1.20E-08,-0.0032
3.10E-01,-0.0024,0.014,,1.24E-08,-0.0024
3.20E-01,-0.0032,-0.0044,,1.28E-08,-0.0016
3.30E-01,-0.0032,-0.0028,,1.32E-08,-0.0024
3.40E-01,-0.0016,0.0188,,1.36E-08,-0.0024
3.50E-01,-0.0024,-0.0036,,1.40E-08,-0.0016
3.60E-01,-0.0032,-0.0036,,1.44E-08,-0.0024
3.70E-01,-0.0016,0.018,,1.48E-08,-0.0024
3.80E-01,-0.0008,0.0156,,1.52E-08,-0.0024
3.90E-01,-0.0032,-0.0044,,1.56E-08,-0.0024
4.00E-01,-0.0032,-0.0028,,1.60E-08,-0.0032
4.10E-01,-0.0032,0.0172,,1.64E-08,-0.0024
4.20E-01,-0.0016,-0.0036,,1.68E-08,-0.0016
4.30E-01,-0.0024,-0.0028,,1.72E-08,-0.0024
4.40E-01,-0.0016,0.0188,,1.76E-08,-0.0024
4.50E-01,-0.0024,0.0172,,1.80E-08,-0.0016
4.60E-01,-0.0024,-0.0036,,1.84E-08,-0.0016
4.70E-01,-0.0032,-0.0028,,1.88E-08,-0.0024
4.80E-01,-0.0008,0.018,,1.92E-08,-0.0024
4.90E-01,-0.0008,-0.0044,,1.96E-08,-0.0032
5.00E-01,-0.004,-0.0036,,2.00E-08,-0.0032
5.10E-01,-0.0016,0.0164,,2.04E-08,-0.0024
5.20E-01,-0.0024,0.018,,2.08E-08,-0.0016
5.30E-01,-0.004,-0.0036,,2.12E-08,-0.0008
5.40E-01,-0.0024,-0.0028,,2.16E-08,0
5.50E-01,-0.0008,0.0164,,2.20E-08,0.0008
5.60E-01,-0.0024,-0.0036,,2.24E-08,0.0024
5.70E-01,-0.004,-0.0028,,2.28E-08,0.0032
5.80E-01,-0.004,0.0188,,2.32E-08,0.0048
5.90E-01,-0.004,0.0188,,2.36E-08,0.0048
6.00E-01,-0.0016,-0.0036,,2.40E-08,0.0056
6.10E-01,-0.0016,-0.0044,,2.44E-08,0.0064
6.20E-01,-0.004,0.0156,,2.48E-08,0.0088
6.30E-01,-0.0064,-0.0036,,2.52E-08,0.0088
6.40E-01,-0.0048,-0.0036,,2.56E-08,0.0096
6.50E-01,-0.0024,0.0148,,2.60E-08,0.0096
6.60E-01,-0.0024,0.018,,2.64E-08,0.0096
6.70E-01,-0.0024,-0.0012,,2.68E-08,0.0096
6.80E-01,-0.0024,-0.0012,,2.72E-08,0.0088
6.90E-01,-0.0032,0.0188,,2.76E-08,0.008
7.00E-01,-0.0056,-0.0012,,2.80E-08,0.008
7.10E-01,-0.0032,-0.0044,,2.84E-08,0.0072
7.20E-01,-0.0032,0.0092,,2.88E-08,0.0064
7.30E-01,-0.0032,0.018,,2.92E-08,0.0064
7.40E-01,-0.0032,-0.0036,,2.96E-08,0.0064
7.50E-01,-0.0032,-0.0012,,3.00E-08,0.008
7.60E-01,-0.0024,0.0172,,3.04E-08,0.0064
7.70E-01,-0.0024,0.0012,,3.08E-08,0.0072
7.80E-01,-0.0032,-0.0012,,3.12E-08,0.008
7.90E-01,-0.0016,0.0012,,3.16E-08,0.0088
8.00E-01,-0.004,0.0188,,3.20E-08,0.008
8.10E-01,-0.0024,-0.002,,3.24E-08,0.008
8.20E-01,-0.0032,-0.0028,,3.28E-08,0.0072
8.30E-01,-0.0016,0.0164,,3.32E-08,0.0072
8.40E-01,-0.0064,0.0028,,3.36E-08,0.0072
8.50E-01,-0.004,-0.0052,,3.40E-08,0.0056
8.60E-01,-0.0008,-0.0028,,3.44E-08,0.0056
8.70E-01,-0.0024,0.0172,,3.48E-08,0.0072
8.80E-01,-0.0032,-0.0036,,3.52E-08,0.0064
8.90E-01,-0.0032,-0.0044,,3.56E-08,0.0056
9.00E-01,-0.0024,0.0164,,3.60E-08,0.0072
9.10E-01,-0.004,0.006,,3.64E-08,0.0064
9.20E-01,-0.0032,-0.0012,,3.68E-08,0.0072
9.30E-01,0,-0.002,,3.72E-08,0.008
9.40E-01,-0.0016,0.018,,3.76E-08,0.008
9.50E-01,-0.0032,-0.0028,,3.80E-08,0.008
9.60E-01,-0.0032,-0.0036,,3.84E-08,0.008
9.70E-01,-0.0024,0.0164,,3.88E-08,0.0088
9.80E-01,-0.0024,0.0084,,3.92E-08,0.008
9.90E-01,-0.0024,-0.002,,3.96E-08,0.0088
1.00E+00,-0.004,-0.0036,,4.00E-08,0.008
1.01E+00,-0.004,0.0164,,4.04E-08,0.008
1.02E+00,-0.0024,-0.0028,,4.08E-08,0.0072
1.03E+00,-0.004,-0.0052,,4.12E-08,0.008
1.04E+00,-0.0024,0.0156,,4.16E-08,0.0072
1.05E+00,-0.0024,0.0124,,4.20E-08,0.008
1.06E+00,-0.004,-0.0036,,4.24E-08,0.008
1.07E+00,-0.0024,-0.0036,,4.28E-08,0.008
1.08E+00,-0.0024,0.0156,,4.32E-08,0.0088
1.09E+00,-0.0032,-0.0028,,4.36E-08,0.008
1.10E+00,-0.0024,-0.002,,4.40E-08,0.0072
1.11E+00,-0.0024,0.0164,,4.44E-08,0.0072
1.12E+00,-0.0024,0.0148,,4.48E-08,0.0072
1.13E+00,-0.004,-0.0052,,4.52E-08,0.0072
1.14E+00,-0.0032,-0.0052,,4.56E-08,0.0072
1.15E+00,-0.0024,0.0164,,4.60E-08,0.0072
1.16E+00,-0.0032,-0.0036,,4.64E-08,0.0072
1.17E+00,-0.0048,-0.0044,,4.68E-08,0.0072
1.18E+00,-0.0024,0.018,,4.72E-08,0.0064
1.19E+00,-0.0024,0.0148,,4.76E-08,0.0072
1.20E+00,-0.004,-0.0036,,4.80E-08,0.0072
1.21E+00,-0.004,-0.0012,,4.84E-08,0.0072
1.22E+00,-0.0024,0.018,,4.88E-08,0.0072
1.23E+00,-0.0016,-0.0036,,4.92E-08,0.0072
1.24E+00,-0.0056,-0.0044,,4.96E-08,0.008
1.25E+00,-0.0016,0.018,,5.00E-08,0.0072
1.26E+00,-0.004,0.0156,,5.04E-08,0.0072
1.27E+00,-0.0024,-0.0036,,5.08E-08,0.008
1.28E+00,-0.004,-0.0052,,5.12E-08,0.008
1.29E+00,-0.0016,0.0172,,5.16E-08,0.0088
1.30E+00,-0.004,-0.0044,,5.20E-08,0.008
1.31E+00,-0.0016,-0.0052,,5.24E-08,0.0072
1.32E+00,-0.0016,0.018,,5.28E-08,0.0072
1.33E+00,-0.0024,0.0188,,5.32E-08,0.0064
1.34E+00,-0.0032,-0.0036,,5.36E-08,0.0056
1.35E+00,-0.0024,-0.0028,,5.40E-08,0.0064
1.36E+00,-0.0016,0.0164,,5.44E-08,0.0064
1.37E+00,-0.0024,-0.0044,,5.48E-08,0.0056
1.38E+00,-0.004,-0.002,,5.52E-08,0.0064
1.39E+00,-0.0024,0.0188,,5.56E-08,0.0072
1.40E+00,-0.0024,0.018,,5.60E-08,0.0072
1.41E+00,-0.0032,-0.0028,,5.64E-08,0.0072
1.42E+00,-0.0016,-0.0012,,5.68E-08,0.0072
1.43E+00,-0.0032,0.0124,,5.72E-08,0.0064
1.44E+00,-0.0016,-0.002,,5.76E-08,0.0064
1.45E+00,-0.0016,-0.0028,,5.80E-08,0.0056
1.46E+00,-0.0008,0.0172,,5.84E-08,0.0048
1.47E+00,-0.0024,0.018,,5.88E-08,0.0048
1.48E+00,-0.0024,-0.0036,,5.92E-08,0.004
1.49E+00,-0.0032,-0.002,,5.96E-08,0.004
1.50E+00,-0.0024,0.0156,,6.00E-08,0.0056
1.51E+00,-0.0024,-0.0012,,6.04E-08,0.0064
1.52E+00,-0.0032,-0.0036,,6.08E-08,0.0048
1.53E+00,-0.0024,0.014,,6.12E-08,0.0032
1.54E+00,-0.0016,0.0188,,6.16E-08,0.0016
1.55E+00,-0.004,-0.0044,,6.20E-08,0.0016
1.56E+00,-0.0024,-0.0028,,6.24E-08,0.0008
1.57E+00,-0.0016,0.0172,,6.28E-08,0
1.58E+00,-0.0032,-0.0012,,6.32E-08,0
1.59E+00,-0.0032,-0.0044,,6.36E-08,-0.0016
1.60E+00,-0.0024,0.0076,,6.40E-08,-0.0008
1.61E+00,-0.0008,0.0188,,6.44E-08,-0.0008
1.62E+00,-0.0024,-0.0012,,6.48E-08,-0.0008
1.63E+00,-0.004,-0.0028,,6.52E-08,-0.0008
1.64E+00,-0.0016,0.0188,,6.56E-08,-0.0016
1.65E+00,-0.0008,0.002,,6.60E-08,-0.0024
1.66E+00,-0.004,-0.0036,,6.64E-08,-0.0024
1.67E+00,-0.0024,-0.0004,,6.68E-08,-0.0032
1.68E+00,-0.0024,0.018,,6.72E-08,-0.0024
1.69E+00,-0.0016,-0.0044,,6.76E-08,-0.0024
1.70E+00,-0.0024,-0.002,,6.80E-08,-0.0024
1.71E+00,-0.0016,0.0188,,6.84E-08,-0.0024
1.72E+00,-0.0024,0.002,,6.88E-08,-0.0024
1.73E+00,-0.0016,-0.0044,,6.92E-08,-0.0024
1.74E+00,-0.0016,-0.0012,,6.96E-08,-0.0024
1.75E+00,-0.0024,0.0148,,7.00E-08,-0.0016
1.76E+00,-0.004,-0.0028,,7.04E-08,-0.0016
1.77E+00,-0.0048,-0.002,,7.08E-08,-0.0008
1.78E+00,-0.0024,0.0172,,7.12E-08,-0.0016
1.79E+00,-0.0048,0.0036,,7.16E-08,-0.0016
1.80E+00,-0.004,-0.0028,,7.20E-08,-0.0016
1.81E+00,-0.0016,-0.0028,,7.24E-08,-0.0016
1.82E+00,-0.0032,0.0172,,7.28E-08,-0.0024
1.83E+00,-0.0024,-0.0028,,7.32E-08,-0.0024
1.84E+00,-0.0024,-0.0052,,7.36E-08,-0.0024
1.85E+00,-0.0024,0.0164,,7.40E-08,-0.0024
1.86E+00,-0.0048,0.0108,,7.44E-08,-0.0024
1.87E+00,-0.0024,-0.002,,7.48E-08,-0.0016
1.88E+00,-0.0016,-0.006,,7.52E-08,-0.0016
